po_id,order_date,promised_delivery_date,actual_delivery_date,supplier_id,supplier_name,supplier_country,category,item,business_unit,unit_price,quantity,line_total,payment_terms,on_contract,quality_rejected
PO-2023-12744,2023-12-09,2023-12-20,2024-01-03,SUP-029,Great Wall Components,China,Electronics,PCB Assembly A-11,Manufacturing,61.25,470,28787.5,Net 45,True,True
PO-2023-12834,2023-12-09,2023-12-27,2023-12-27,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,Field Services,70.81,133,9417.73,Net 30,True,False
PO-2023-12856,2023-12-09,2024-01-12,2024-01-12,SUP-032,Lotus Components,India,Electronics,Sensor Module SM-3,Retail Operations,21.12,661,13960.32,Net 30,True,False
PO-2023-12854,2023-12-09,2023-12-16,2023-12-16,SUP-034,Pacific Rim Circuits,China,Electronics,PCB Assembly A-11,Manufacturing,53.91,97,5229.27,Net 45,True,False
PO-2023-12812,2023-12-09,2023-12-20,2023-12-20,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Field Services,59.79,560,33482.4,Net 45,True,False
PO-2023-12803,2023-12-09,2024-01-10,2024-01-10,SUP-036,Golden Dragon Components,China,Electronics,Connector Kit CK-8,Corporate,4.72,1562,7372.64,Net 30,True,False
PO-2023-12808,2023-12-09,2023-12-22,2023-12-22,SUP-034,Pacific Rim Circuits,China,Electronics,PCB Assembly A-11,R&D,53.42,413,22062.46,Net 30,False,False
PO-2023-12904,2023-12-10,2023-12-19,2023-12-19,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,Retail Operations,8.3,504,4183.2,Net 60,True,False
PO-2023-12810,2023-12-10,2024-01-13,2024-01-14,SUP-032,Lotus Components,India,Electronics,Connector Kit CK-8,Manufacturing,3.91,1915,7487.65,Net 30,True,False
PO-2023-12839,2023-12-10,2024-01-12,2024-01-12,SUP-028,Summit Components,USA,Electronics,Sensor Module SM-3,Retail Operations,27.26,668,18209.68,Net 45,True,False
PO-2023-12778,2023-12-10,2023-12-29,2023-12-29,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Retail Operations,67.94,106,7201.64,Net 15,True,False
PO-2023-12875,2023-12-11,2023-12-17,2023-12-17,SUP-022,Redwood Components,USA,Electronics,Sensor Module SM-3,Field Services,23.32,597,13922.04,Net 15,True,False
PO-2023-12826,2023-12-11,2024-01-09,2024-01-11,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Field Services,71.69,211,15126.59,Net 30,True,False
PO-2023-12860,2023-12-11,2023-12-23,2023-12-23,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,R&D,4.74,4387,20794.38,Net 60,False,False
PO-2023-12781,2023-12-11,2024-01-13,2024-01-13,SUP-025,Cascade Semitech,USA,Electronics,Connector Kit CK-8,Manufacturing,4.79,4295,20573.05,Net 60,True,False
PO-2023-12775,2023-12-11,2023-12-27,2023-12-27,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,Manufacturing,8.06,3607,29072.42,Net 45,True,False
PO-2023-12743,2023-12-11,2023-12-26,2024-01-01,SUP-029,Great Wall Components,China,Electronics,Sensor Module SM-3,Corporate,28.43,839,23852.77,Net 30,True,False
PO-2023-12903,2023-12-11,2023-12-20,2023-12-20,SUP-033,Busan Components,South Korea,Electronics,Connector Kit CK-8,Retail Operations,4.13,3313,13682.69,Net 15,True,False
PO-2023-12868,2023-12-12,2023-12-25,2023-12-25,SUP-032,Lotus Components,India,Electronics,Sensor Module SM-3,R&D,23.18,393,9109.74,Net 45,True,False
PO-2023-12822,2023-12-12,2023-12-22,2023-12-22,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,R&D,54.72,436,23857.92,Net 30,False,False
PO-2023-12821,2023-12-12,2023-12-22,2023-12-22,SUP-022,Redwood Components,USA,Electronics,Sensor Module SM-3,Manufacturing,22.8,366,8344.8,Net 45,True,False
PO-2023-12816,2023-12-12,2023-12-19,2023-12-19,SUP-022,Redwood Components,USA,Electronics,Connector Kit CK-8,Field Services,4.62,4464,20623.68,Net 30,False,False
PO-2023-12761,2023-12-12,2023-12-29,2023-12-29,SUP-032,Lotus Components,India,Electronics,Power Supply Unit 450W,Manufacturing,65.14,259,16871.26,Net 30,True,False
PO-2023-12757,2023-12-12,2023-12-17,2023-12-19,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,Manufacturing,74.51,110,8196.1,Net 30,True,False
PO-2023-12758,2023-12-12,2023-12-27,2023-12-27,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,R&D,67.0,227,15209.0,Net 30,True,False
PO-2023-12785,2023-12-12,2023-12-21,2023-12-21,SUP-028,Summit Components,USA,Electronics,Sensor Module SM-3,Corporate,24.64,711,17519.04,Net 45,True,False
PO-2023-12784,2023-12-12,2024-01-05,2024-01-05,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Field Services,71.8,209,15006.2,Net 60,False,False
PO-2023-12748,2023-12-13,2024-01-15,2024-01-18,SUP-033,Busan Components,South Korea,Electronics,Connector Kit CK-8,Corporate,4.34,706,3064.04,Net 60,True,False
PO-2023-12750,2023-12-13,2023-12-25,2023-12-25,SUP-025,Cascade Semitech,USA,Electronics,Power Supply Unit 450W,Retail Operations,74.17,209,15501.53,Net 30,True,False
PO-2023-12861,2023-12-13,2023-12-29,2024-01-05,SUP-025,Cascade Semitech,USA,Electronics,Sensor Module SM-3,R&D,26.36,701,18478.36,Net 30,True,False
PO-2023-12840,2023-12-13,2023-12-22,2023-12-22,SUP-034,Pacific Rim Circuits,China,Electronics,Sensor Module SM-3,R&D,23.73,729,17299.17,Net 60,True,False
PO-2023-12787,2023-12-13,2023-12-28,2023-12-28,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Field Services,54.36,546,29680.56,Net 45,True,False
PO-2023-12908,2023-12-13,2024-01-12,2024-01-12,SUP-025,Cascade Semitech,USA,Electronics,Sensor Module SM-3,R&D,24.34,641,15601.94,Net 30,True,False
PO-2023-12893,2023-12-14,2023-12-26,2023-12-26,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,Field Services,8.56,4373,37432.88,Net 15,True,False
PO-2023-12836,2023-12-14,2024-01-17,2024-01-17,SUP-025,Cascade Semitech,USA,Electronics,Sensor Module SM-3,Manufacturing,27.82,722,20086.04,Net 30,True,False
PO-2023-12837,2023-12-14,2023-12-31,2023-12-31,SUP-022,Redwood Components,USA,Electronics,PCB Assembly A-11,Manufacturing,51.12,413,21112.56,Net 30,True,False
PO-2023-12841,2023-12-14,2024-01-06,2024-01-06,SUP-033,Busan Components,South Korea,Electronics,Connector Kit CK-8,Field Services,4.13,2511,10370.43,Net 60,True,True
PO-2023-12768,2023-12-14,2024-01-17,2024-01-17,SUP-035,Pacific Rim Semitech,China,Electronics,PCB Assembly A-11,R&D,51.04,310,15822.4,Net 30,False,False
PO-2023-12738,2023-12-14,2023-12-31,2023-12-31,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Retail Operations,59.78,315,18830.7,Net 45,True,False
PO-2023-12759,2023-12-14,2023-12-22,2023-12-22,SUP-025,Cascade Semitech,USA,Electronics,Power Supply Unit 450W,Manufacturing,72.46,101,7318.46,Net 30,True,False
PO-2023-12772,2023-12-15,2024-01-06,2024-01-06,SUP-032,Lotus Components,India,Electronics,Sensor Module SM-3,Field Services,21.57,449,9684.93,Net 30,True,False
PO-2023-12766,2023-12-15,2024-01-11,2024-01-18,SUP-029,Great Wall Components,China,Electronics,Connector Kit CK-8,R&D,5.03,1608,8088.24,Net 45,True,False
PO-2023-12871,2023-12-15,2024-01-13,2024-01-17,SUP-026,Great Wall Circuits,China,Electronics,Sensor Module SM-3,Manufacturing,27.58,415,11445.7,Net 30,True,False
PO-2023-12798,2023-12-15,2023-12-20,2023-12-20,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,R&D,8.4,1167,9802.8,Net 30,True,False
PO-2023-12736,2023-12-15,2023-12-26,2023-12-26,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,Field Services,4.75,2072,9842.0,Net 30,True,False
PO-2023-12842,2023-12-15,2024-01-10,2024-01-10,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,Field Services,67.32,109,7337.88,Net 15,False,False
PO-2023-12770,2023-12-16,2023-12-30,2023-12-30,SUP-032,Lotus Components,India,Electronics,Sensor Module SM-3,Manufacturing,22.67,231,5236.77,Net 30,True,False
PO-2023-12751,2023-12-16,2024-01-05,2024-01-05,SUP-033,Busan Components,South Korea,Electronics,PCB Assembly A-11,Corporate,49.28,372,18332.16,Net 45,True,False
PO-2023-12870,2023-12-16,2023-12-22,2023-12-22,SUP-025,Cascade Semitech,USA,Electronics,PCB Assembly A-11,Corporate,57.7,255,14713.5,Net 45,True,False
PO-2023-12878,2023-12-16,2023-12-28,2023-12-28,SUP-022,Redwood Components,USA,Electronics,Power Supply Unit 450W,Manufacturing,66.86,288,19255.68,Net 30,True,False
PO-2023-12888,2023-12-16,2024-01-10,2024-01-10,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,Field Services,70.42,55,3873.1,Net 15,True,False
PO-2023-12911,2023-12-17,2024-01-18,2024-01-18,SUP-032,Lotus Components,India,Electronics,PCB Assembly A-11,Field Services,48.21,372,17934.12,Net 30,False,False
PO-2023-12902,2023-12-17,2024-01-15,2024-01-15,SUP-036,Golden Dragon Components,China,Electronics,Sensor Module SM-3,Retail Operations,25.15,742,18661.3,Net 30,True,False
PO-2023-12838,2023-12-17,2024-01-19,2024-01-22,SUP-034,Pacific Rim Circuits,China,Electronics,PCB Assembly A-11,R&D,53.28,10,532.8,Net 15,True,False
PO-2023-12825,2023-12-17,2023-12-30,2023-12-30,SUP-034,Pacific Rim Circuits,China,Electronics,Connector Kit CK-8,R&D,4.24,1583,6711.92,Net 30,True,False
PO-2023-12896,2023-12-17,2024-01-05,2024-01-05,SUP-025,Cascade Semitech,USA,Electronics,Connector Kit CK-8,Corporate,5.16,2749,14184.84,Net 45,True,False
PO-2023-12745,2023-12-17,2024-01-04,2024-01-04,SUP-025,Cascade Semitech,USA,Electronics,Power Supply Unit 450W,Field Services,71.88,130,9344.4,Net 30,True,False
PO-2023-12849,2023-12-18,2024-01-06,2024-01-07,SUP-029,Great Wall Components,China,Electronics,Power Supply Unit 450W,Retail Operations,53.85,36,1938.6,Net 45,True,False
PO-2023-12799,2023-12-18,2024-01-14,2024-01-14,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,R&D,4.76,2774,13204.24,Net 30,True,False
PO-2023-12801,2023-12-18,2023-12-29,2023-12-29,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,R&D,8.59,1611,13838.49,Net 45,False,False
PO-2023-12817,2023-12-18,2024-01-02,2024-01-04,SUP-034,Pacific Rim Circuits,China,Electronics,Connector Kit CK-8,Manufacturing,4.89,1914,9359.46,Net 45,True,False
PO-2023-12786,2023-12-18,2024-01-04,2024-01-04,SUP-025,Cascade Semitech,USA,Electronics,PCB Assembly A-11,Manufacturing,57.47,395,22700.65,Net 15,True,False
PO-2023-12858,2023-12-18,2024-01-12,2024-01-12,SUP-034,Pacific Rim Circuits,China,Electronics,Sensor Module SM-3,Manufacturing,25.77,745,19198.65,Net 30,True,False
PO-2023-12862,2023-12-18,2024-01-17,2024-01-19,SUP-036,Golden Dragon Components,China,Electronics,PCB Assembly A-11,R&D,58.6,604,35394.4,Net 30,True,True
PO-2023-12879,2023-12-18,2024-01-20,2024-01-20,SUP-032,Lotus Components,India,Electronics,PCB Assembly A-11,Corporate,44.28,411,18199.08,Net 45,True,False
PO-2023-12780,2023-12-18,2024-01-07,2024-01-07,SUP-029,Great Wall Components,China,Electronics,Sensor Module SM-3,Manufacturing,22.32,975,21762.0,Net 45,True,False
PO-2023-12791,2023-12-19,2023-12-30,2023-12-30,SUP-034,Pacific Rim Circuits,China,Electronics,Microcontroller MCU-9,Retail Operations,7.96,2102,16731.92,Net 30,True,False
PO-2023-12741,2023-12-19,2023-12-30,2023-12-30,SUP-032,Lotus Components,India,Electronics,Connector Kit CK-8,Manufacturing,4.33,4531,19619.23,Net 30,True,False
PO-2023-12869,2023-12-19,2023-12-31,2023-12-31,SUP-025,Cascade Semitech,USA,Electronics,Power Supply Unit 450W,Field Services,75.67,200,15134.0,Net 45,False,False
PO-2023-12905,2023-12-19,2024-01-08,2024-01-08,SUP-022,Redwood Components,USA,Electronics,PCB Assembly A-11,R&D,51.27,458,23481.66,Net 15,False,False
PO-2023-12807,2023-12-19,2024-01-14,2024-01-15,SUP-036,Golden Dragon Components,China,Electronics,Power Supply Unit 450W,Manufacturing,73.68,128,9431.04,Net 60,True,False
PO-2023-12767,2023-12-20,2024-01-12,2024-01-12,SUP-034,Pacific Rim Circuits,China,Electronics,Connector Kit CK-8,Retail Operations,4.54,3114,14137.56,Net 60,True,False
PO-2023-12864,2023-12-20,2024-01-16,2024-01-22,SUP-023,Schwarzwald Circuits,Germany,Electronics,Connector Kit CK-8,Corporate,4.31,2458,10593.98,Net 60,True,False
PO-2023-12848,2023-12-20,2024-01-12,2024-01-12,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,Corporate,7.98,3831,30571.38,Net 30,True,False
PO-2023-12789,2023-12-20,2024-01-20,2024-01-20,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,Manufacturing,9.15,3066,28053.9,Net 30,True,False
PO-2023-12754,2023-12-20,2024-01-04,2024-01-04,SUP-024,Sterling Components,USA,Electronics,Sensor Module SM-3,Corporate,25.17,661,16637.37,Net 30,True,True
PO-2023-12828,2023-12-20,2024-01-17,2024-01-17,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Retail Operations,73.05,143,10446.15,Net 45,True,False
PO-2023-12782,2023-12-21,2024-01-18,2024-01-18,SUP-034,Pacific Rim Circuits,China,Electronics,Microcontroller MCU-9,Manufacturing,8.63,2458,21212.54,Net 30,True,False
PO-2023-12811,2023-12-21,2024-01-11,2024-01-11,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Field Services,55.47,330,18305.1,Net 30,True,False
PO-2023-12771,2023-12-21,2024-01-21,2024-01-26,SUP-029,Great Wall Components,China,Electronics,PCB Assembly A-11,Manufacturing,41.15,616,25348.4,Net 30,True,False
PO-2023-12733,2023-12-21,2024-01-12,2024-01-12,SUP-031,Hanseatic Circuits,Germany,Electronics,Power Supply Unit 450W,Field Services,63.85,120,7662.0,Net 30,False,False
PO-2023-12732,2023-12-21,2024-01-15,2024-01-15,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Corporate,70.67,96,6784.32,Net 30,False,False
PO-2023-12847,2023-12-21,2024-01-15,2024-01-15,SUP-025,Cascade Semitech,USA,Electronics,PCB Assembly A-11,Corporate,55.59,456,25349.04,Net 45,True,True
PO-2023-12833,2023-12-21,2024-01-16,2024-01-16,SUP-036,Golden Dragon Components,China,Electronics,Connector Kit CK-8,Retail Operations,4.49,3127,14040.23,Net 30,True,False
PO-2023-12824,2023-12-22,2024-01-06,2024-01-06,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,Manufacturing,8.57,2944,25230.08,Net 45,True,False
PO-2023-12819,2023-12-22,2024-01-10,2024-01-19,SUP-029,Great Wall Components,China,Electronics,Sensor Module SM-3,Field Services,22.86,675,15430.5,Net 45,False,False
PO-2023-12900,2023-12-22,2024-01-14,2024-01-14,SUP-036,Golden Dragon Components,China,Electronics,Power Supply Unit 450W,R&D,69.21,93,6436.53,Net 60,False,False
PO-2023-12895,2023-12-22,2024-01-19,2024-01-19,SUP-033,Busan Components,South Korea,Electronics,Microcontroller MCU-9,Corporate,7.17,2543,18233.31,Net 30,True,False
PO-2023-12806,2023-12-22,2024-01-14,2024-01-14,SUP-028,Summit Components,USA,Electronics,Sensor Module SM-3,R&D,24.97,347,8664.59,Net 30,True,False
PO-2023-12850,2023-12-22,2024-01-19,2024-01-19,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,Manufacturing,7.82,2498,19534.36,Net 30,True,False
PO-2023-12832,2023-12-22,2024-01-23,2024-01-23,SUP-032,Lotus Components,India,Electronics,PCB Assembly A-11,Retail Operations,46.45,480,22296.0,Net 30,False,False
PO-2023-12887,2023-12-22,2024-01-11,2024-01-11,SUP-025,Cascade Semitech,USA,Electronics,Power Supply Unit 450W,Retail Operations,74.64,142,10598.88,Net 30,True,False
PO-2023-12890,2023-12-22,2024-01-13,2024-01-13,SUP-032,Lotus Components,India,Electronics,Sensor Module SM-3,Field Services,21.02,366,7693.32,Net 30,False,False
PO-2023-12831,2023-12-22,2024-01-11,2024-01-11,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,Retail Operations,65.69,93,6109.17,Net 30,True,False
PO-2023-12796,2023-12-23,2024-01-13,2024-01-13,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Retail Operations,77.03,192,14789.76,Net 30,True,False
PO-2023-12891,2023-12-23,2023-12-31,2023-12-31,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,R&D,58.74,506,29722.44,Net 30,True,False
PO-2023-12872,2023-12-23,2024-01-03,2024-01-10,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Manufacturing,57.06,367,20941.02,Net 45,True,False
PO-2023-12756,2023-12-24,2024-01-25,2024-01-25,SUP-034,Pacific Rim Circuits,China,Electronics,Connector Kit CK-8,Retail Operations,4.53,1972,8933.16,Net 45,True,False
PO-2023-12763,2023-12-24,2024-01-20,2024-02-02,SUP-029,Great Wall Components,China,Electronics,Microcontroller MCU-9,R&D,8.15,2807,22877.05,Net 60,True,False
PO-2023-12852,2023-12-24,2024-01-14,2024-01-14,SUP-027,Golden Dragon Circuits,China,Electronics,Microcontroller MCU-9,Manufacturing,7.75,2714,21033.5,Net 30,True,False
PO-2023-12800,2023-12-24,2024-01-13,2024-01-13,SUP-032,Lotus Components,India,Electronics,Connector Kit CK-8,Retail Operations,3.98,2636,10491.28,Net 30,True,False
PO-2023-12815,2023-12-24,2024-01-14,2024-01-14,SUP-036,Golden Dragon Components,China,Electronics,Sensor Module SM-3,Field Services,26.95,768,20697.6,Net 45,False,False
PO-2023-12829,2023-12-24,2024-01-13,2024-01-16,SUP-033,Busan Components,South Korea,Electronics,Microcontroller MCU-9,Field Services,7.21,3055,22026.55,Net 30,True,False
PO-2023-12755,2023-12-24,2024-01-12,2024-01-12,SUP-034,Pacific Rim Circuits,China,Electronics,Microcontroller MCU-9,Manufacturing,7.93,2167,17184.31,Net 30,False,False
PO-2023-12906,2023-12-24,2024-01-20,2024-01-20,SUP-033,Busan Components,South Korea,Electronics,Power Supply Unit 450W,Manufacturing,58.32,198,11547.36,Net 45,True,False
PO-2023-12899,2023-12-25,2024-01-01,2024-01-01,SUP-034,Pacific Rim Circuits,China,Electronics,Sensor Module SM-3,Corporate,25.33,624,15805.92,Net 30,True,False
PO-2023-12889,2023-12-25,2024-01-26,2024-02-02,SUP-029,Great Wall Components,China,Electronics,PCB Assembly A-11,Retail Operations,48.89,342,16720.38,Net 30,True,False
PO-2023-12773,2023-12-25,2024-01-14,2024-01-14,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,Field Services,8.04,3461,27826.44,Net 45,True,False
PO-2023-12845,2023-12-25,2024-01-11,2024-01-11,SUP-036,Golden Dragon Components,China,Electronics,Microcontroller MCU-9,Retail Operations,8.27,2677,22138.79,Net 60,True,False
PO-2023-12910,2023-12-26,2023-12-31,2023-12-31,SUP-032,Lotus Components,India,Electronics,PCB Assembly A-11,Corporate,49.19,347,17068.93,Net 30,True,False
PO-2023-12792,2023-12-26,2024-01-03,2024-01-03,SUP-032,Lotus Components,India,Electronics,Microcontroller MCU-9,Field Services,7.17,2780,19932.6,Net 30,True,False
PO-2023-12804,2023-12-26,2023-12-31,2023-12-31,SUP-027,Golden Dragon Circuits,China,Electronics,Connector Kit CK-8,Retail Operations,4.61,2275,10487.75,Net 45,True,False
PO-2023-12765,2023-12-26,2024-01-04,2024-01-04,SUP-032,Lotus Components,India,Electronics,Microcontroller MCU-9,R&D,7.09,951,6742.59,Net 30,False,True
PO-2023-12734,2023-12-27,2024-01-21,2024-01-21,SUP-025,Cascade Semitech,USA,Electronics,Power Supply Unit 450W,Retail Operations,69.52,189,13139.28,Net 45,True,False
PO-2023-12769,2023-12-27,2024-01-13,2024-01-13,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,Retail Operations,8.79,978,8596.62,Net 45,True,False
PO-2023-12805,2023-12-27,2024-01-13,2024-01-13,SUP-034,Pacific Rim Circuits,China,Electronics,Connector Kit CK-8,Field Services,4.84,5137,24863.08,Net 60,True,False
PO-2023-12830,2023-12-27,2024-01-10,2024-01-10,SUP-032,Lotus Components,India,Electronics,Sensor Module SM-3,Manufacturing,23.72,660,15655.2,Net 30,True,False
PO-2023-12843,2023-12-27,2024-01-08,2024-01-18,SUP-029,Great Wall Components,China,Electronics,PCB Assembly A-11,R&D,65.88,550,36234.0,Net 45,True,False
PO-2023-12855,2023-12-27,2024-01-26,2024-01-27,SUP-033,Busan Components,South Korea,Electronics,Power Supply Unit 450W,R&D,62.53,142,8879.26,Net 45,False,False
PO-2023-12876,2023-12-27,2024-01-08,2024-01-08,SUP-033,Busan Components,South Korea,Electronics,PCB Assembly A-11,Field Services,47.22,441,20824.02,Net 30,True,False
PO-2023-12813,2023-12-27,2024-01-06,2024-01-06,SUP-034,Pacific Rim Circuits,China,Electronics,Connector Kit CK-8,Field Services,4.67,2259,10549.53,Net 45,True,False
PO-2023-12823,2023-12-28,2024-01-04,2024-01-04,SUP-022,Redwood Components,USA,Electronics,Microcontroller MCU-9,Retail Operations,8.01,3287,26328.87,Net 30,False,False
PO-2023-12779,2023-12-28,2024-01-26,2024-01-26,SUP-024,Sterling Components,USA,Electronics,Power Supply Unit 450W,Manufacturing,69.79,103,7188.37,Net 30,True,False
PO-2023-12764,2023-12-28,2024-01-19,2024-01-19,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,Retail Operations,4.68,2859,13380.12,Net 30,True,True
